,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
11257,True,0.11298441886901855,54,3,3,3,3,2,0.20454545454545456
11258,True,0.14014554023742676,37,1,1,1,1,1,0.5925925925925926
11259,True,0.3960602283477783,145,19,8,7,8,4,1.0888888888888888
11260,True,0.10506010055541992,33,0,0,0,0,0,0.0
11261,True,0.12956786155700684,41,0,0,0,0,0,0.0
11262,True,0.5632288455963135,220,28,9,9,9,8,1.1904761904761905
11263,True,0.14064788818359375,39,1,1,1,1,1,0.27586206896551724
11264,True,0.1869676113128662,47,6,4,4,5,6,3.6216216216216215
11265,True,0.1234278678894043,48,1,1,1,1,1,0.21052631578947367
11266,True,0.5534183979034424,254,30,9,8,9,5,1.1762295081967213
11267,True,0.07437896728515625,41,2,2,2,2,2,0.5161290322580645
11268,True,0.06713652610778809,35,0,0,0,0,0,0.0
11269,True,0.16197848320007324,47,0,0,0,0,0,0.0
11270,True,0.07453536987304688,34,0,0,0,0,0,0.0
11271,True,0.07960367202758789,46,4,4,4,4,4,0.9166666666666666
11272,True,0.10933232307434082,55,5,3,3,3,4,0.6888888888888889
11273,True,0.10458135604858398,37,0,0,0,0,0,0.0
11274,True,0.40407609939575195,187,29,7,8,7,6,1.112994350282486
11275,True,0.0969688892364502,45,1,1,1,1,1,0.6285714285714286
11276,True,0.13937163352966309,58,6,3,4,5,4,0.7708333333333334
11277,True,0.11641740798950195,58,3,3,3,3,2,0.7916666666666666
11278,True,0.09070348739624023,55,3,2,3,2,2,0.4
11279,True,0.08061337471008301,43,2,1,2,2,1,0.5151515151515151
11280,True,0.1532430648803711,45,1,1,1,1,1,0.34285714285714286
11281,True,0.06678557395935059,32,1,1,1,1,1,0.4090909090909091
11282,True,0.1290454864501953,38,0,0,0,0,0,0.0
11283,True,0.06387448310852051,27,0,0,0,0,0,0.0
11284,True,0.9381976127624512,430,52,9,8,9,6,1.2095238095238094
11285,True,0.14879369735717773,42,1,1,1,1,1,0.84375
11286,True,0.06218314170837402,27,0,0,0,0,0,0.0
11287,True,0.4290497303009033,145,28,8,8,8,12,2.274074074074074
11288,True,1.4470922946929932,686,84,9,9,9,7,1.1701183431952662
11289,True,0.11378335952758789,75,6,5,4,3,2,0.6
11290,True,0.8973689079284668,295,51,9,9,9,10,1.9649122807017543
11291,True,0.10068631172180176,28,0,0,0,0,0,0.0
11292,True,0.2722818851470947,102,14,6,7,7,8,1.8369565217391304
11293,True,0.9425179958343506,405,59,9,9,9,14,1.3569620253164556
11294,True,0.10715675354003906,33,0,0,0,0,0,0.0
11295,True,0.06919455528259277,31,0,0,0,0,0,0.0
11296,True,0.06653714179992676,33,0,0,0,0,0,0.0
11297,True,0.16118788719177246,64,3,2,2,2,1,0.25925925925925924
11298,True,0.15536952018737793,54,7,6,5,5,5,1.4545454545454546
11299,True,0.08913064002990723,48,0,0,0,0,0,0.0
11300,True,0.14036321640014648,40,0,0,0,0,0,0.0
11301,True,0.6660110950469971,234,29,9,8,9,14,1.3660714285714286
11302,True,0.06851625442504883,31,0,0,0,0,0,0.0
11303,True,0.561007022857666,216,38,9,9,9,7,1.0
11304,True,0.06514549255371094,28,0,0,0,0,0,0.0
11305,True,0.11490488052368164,47,1,1,1,1,1,0.21621621621621623
11306,True,0.1245269775390625,44,1,1,1,1,1,0.5
11307,True,2.1480793952941895,860,108,9,9,9,9,1.3341176470588236
11308,True,0.06862902641296387,28,0,0,0,0,0,0.0
11309,True,0.07633447647094727,30,0,0,0,0,0,0.0
11310,True,0.9188251495361328,405,54,9,9,9,5,1.179746835443038
11311,True,0.10677099227905273,50,3,3,3,2,3,0.3
11312,True,0.06859970092773438,32,0,0,0,0,0,0.0
11313,True,2.3434152603149414,1014,138,9,9,9,8,1.2151394422310757
11314,True,0.07759618759155273,32,1,1,1,1,1,0.7727272727272727
11315,True,0.0914311408996582,23,0,0,0,0,0,0.0
11316,True,0.10423660278320312,57,4,3,4,3,4,1.148936170212766
11317,True,0.16401076316833496,44,2,2,1,1,2,1.2352941176470589
11318,True,0.20345211029052734,72,11,6,7,6,3,1.032258064516129
11319,True,0.057169437408447266,29,0,0,0,0,0,0.0
11320,True,2.2045347690582275,901,124,9,9,9,17,1.638608305274972
11321,True,0.16106152534484863,48,2,2,2,1,2,0.7105263157894737
11322,True,0.08862638473510742,46,6,4,5,4,5,1.8333333333333333
11323,True,0.10653233528137207,31,0,0,0,0,0,0.0
11324,True,0.06106400489807129,27,0,0,0,0,0,0.0
11325,True,0.1762840747833252,56,5,5,3,3,2,1.0217391304347827
11326,True,0.060791730880737305,26,0,0,0,0,0,0.0
11327,True,0.3073384761810303,132,18,8,8,8,5,1.2049180327868851
11328,True,0.558892011642456,29,0,0,0,0,0,0.0
11329,True,0.1228334903717041,48,2,2,2,2,2,0.4473684210526316
11330,True,0.34668493270874023,162,23,8,9,8,5,0.7828947368421053
11331,True,0.09578943252563477,52,2,2,2,1,2,0.4523809523809524
11332,True,0.17146992683410645,76,8,6,6,7,5,0.8939393939393939
11333,True,1.1434483528137207,492,63,9,9,9,11,1.2966804979253113
11334,True,0.1444387435913086,42,0,0,0,0,0,0.0
11335,True,0.07815814018249512,35,0,0,0,0,0,0.0
11336,True,0.07252788543701172,29,0,0,0,0,0,0.0
11337,True,0.4779055118560791,198,28,9,9,8,6,1.1914893617021276
11338,True,0.07557106018066406,34,0,0,0,0,0,0.0
11339,True,0.11243963241577148,33,0,0,0,0,0,0.0
11340,True,0.10036873817443848,37,0,0,0,0,0,0.0
11341,True,0.14052844047546387,40,0,0,0,0,0,0.0
11342,True,0.10075736045837402,35,0,0,0,0,0,0.0
11343,True,2.1725358963012695,898,125,9,9,9,8,1.079954954954955
11344,True,0.09939241409301758,37,3,3,2,3,2,0.7037037037037037
11345,True,0.10489201545715332,38,1,1,1,1,1,0.17857142857142858
11346,True,0.13381099700927734,78,8,5,5,5,2,0.5294117647058824
11347,True,0.3536083698272705,169,15,7,8,9,5,0.9056603773584906
11348,True,0.14217591285705566,36,1,1,1,1,1,0.34615384615384615
11349,True,0.09786725044250488,53,3,2,3,3,2,0.2558139534883721
