,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
19884,True,0.41738057136535645,96,15,3,5,2,4,1.441860465116279
19885,True,0.06013822555541992,28,0,0,0,0,0,0.0
19886,True,0.15110135078430176,42,1,1,1,1,1,0.40625
19887,True,0.3941631317138672,103,11,3,3,1,4,1.5913978494623655
19888,True,0.07139897346496582,44,1,1,1,1,1,0.14705882352941177
19889,True,0.07537627220153809,28,0,0,0,0,0,0.0
19890,True,0.5250544548034668,173,21,3,5,2,8,0.7423312883435583
19891,True,0.1284468173980713,51,1,1,1,1,1,0.04878048780487805
19892,True,0.13428664207458496,42,0,0,0,0,0,0.0
19893,True,0.1392066478729248,39,1,1,1,1,1,0.896551724137931
19894,True,0.4462013244628906,141,12,2,3,1,6,0.7251908396946565
19895,True,0.0710287094116211,34,0,0,0,0,0,0.0
19896,True,0.06508588790893555,27,0,0,0,0,0,0.0
19897,True,0.07535886764526367,35,0,0,0,0,0,0.0
19898,True,0.09306621551513672,31,0,0,0,0,0,0.0
19899,True,0.4538557529449463,199,21,4,5,3,8,1.873015873015873
19900,True,0.21635723114013672,65,3,2,2,1,3,0.45454545454545453
19901,True,0.10723400115966797,43,1,1,1,1,1,0.48484848484848486
19902,True,0.12864089012145996,51,2,2,2,1,2,0.43902439024390244
19903,True,0.07841038703918457,39,0,0,0,0,0,0.0
19904,True,0.15577077865600586,47,5,3,3,1,5,1.162162162162162
19905,True,0.15587854385375977,60,6,3,3,2,4,1.32
19906,True,0.6038100719451904,176,20,3,4,2,6,1.2771084337349397
19907,True,0.19820904731750488,56,6,2,3,1,6,1.6956521739130435
19908,True,0.1669783592224121,46,2,2,2,1,2,1.1666666666666667
19909,True,8.421371698379517,2725,311,3,8,3,12,1.1642725598526704
19910,True,0.06029248237609863,26,0,0,0,0,0,0.0
19911,True,0.9936416149139404,441,40,3,8,3,6,0.888631090487239
19912,True,0.31913065910339355,124,12,4,5,4,3,0.8859649122807017
19913,True,0.11768364906311035,31,0,0,0,0,0,0.0
19914,True,0.0561671257019043,24,0,0,0,0,0,0.0
19915,True,0.06378006935119629,30,0,0,0,0,0,0.0
19916,True,0.12339019775390625,42,1,1,1,1,1,0.34375
19917,True,0.13091206550598145,41,1,1,1,1,1,0.5161290322580645
19918,True,0.07245421409606934,35,0,0,0,0,0,0.0
19919,True,0.13869190216064453,38,1,1,1,1,1,0.4642857142857143
19920,True,0.14503145217895508,56,1,1,1,1,1,0.5
19921,True,0.0834650993347168,22,0,0,0,0,0,0.0
19922,True,0.06955313682556152,31,0,0,0,0,0,0.0
19923,True,0.7778310775756836,219,19,3,3,1,7,0.6028708133971292
19924,True,0.6438872814178467,168,21,3,6,2,7,1.2088607594936709
19925,True,0.09990644454956055,34,0,0,0,0,0,0.0
19926,True,0.1170198917388916,42,0,0,0,0,0,0.0
19927,True,0.07171893119812012,34,0,0,0,0,0,0.0
19928,True,0.24769973754882812,81,6,3,3,1,5,1.2253521126760563
19929,True,0.06412792205810547,29,0,0,0,0,0,0.0
19930,True,0.42876505851745605,141,17,3,3,1,5,0.8396946564885496
19931,True,0.10220837593078613,39,0,0,0,0,0,0.0
19932,True,0.17271804809570312,52,1,1,1,1,1,0.21428571428571427
19933,True,0.0971364974975586,34,0,0,0,0,0,0.0
19934,True,0.1108083724975586,51,2,2,1,1,2,0.4878048780487805
19935,True,0.09573984146118164,41,1,1,1,1,1,0.7096774193548387
19936,True,0.8787753582000732,384,34,6,8,4,7,1.2272727272727273
19937,True,0.09903430938720703,31,0,0,0,0,0,0.0
19938,True,0.19226813316345215,78,6,3,4,2,4,0.7647058823529411
19939,True,0.07616543769836426,32,0,0,0,0,0,0.0
19940,True,0.18422865867614746,58,7,4,6,4,7,2.8333333333333335
19941,True,0.08531427383422852,39,1,1,1,1,1,0.41379310344827586
19942,True,0.37514448165893555,76,16,3,4,2,11,1.8484848484848484
19943,True,0.4949324131011963,147,17,3,4,2,6,1.3576642335766422
19944,True,0.09440493583679199,50,2,2,2,1,1,0.275
19945,True,0.1046755313873291,34,0,0,0,0,0,0.0
19946,True,0.12253832817077637,65,5,3,4,2,2,0.41818181818181815
19947,True,0.23421549797058105,58,5,2,2,1,5,2.1875
19948,True,0.6295962333679199,201,23,5,6,3,7,1.774869109947644
19949,True,0.19537782669067383,61,5,2,1,1,4,0.803921568627451
19950,True,0.6545917987823486,146,19,3,3,1,5,1.5
19951,True,0.07642102241516113,38,1,1,1,1,1,0.17857142857142858
19952,True,0.11704206466674805,32,1,1,1,1,1,0.5
19953,True,0.10384988784790039,39,1,1,1,1,1,0.4827586206896552
19954,True,0.09712767601013184,28,0,0,0,0,0,0.0
19955,True,0.12316751480102539,51,4,2,3,3,4,0.8780487804878049
19956,True,0.1581587791442871,53,4,3,3,2,3,1.2790697674418605
